partek_genomics_suite	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
oqtans_0.1_beta	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
nmrstarlib	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
spotsegmentation	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
sachem	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
exomedepth	0.880000	0.490000	0.970000	0.300000	4.000000	2.000000
unccombo	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
959_nematode_genomes	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
oriogen	0.940000	0.120000	0.000000	0.000000	1.000000	1.000000
phpred	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
maf	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
oscope	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
pyms	0.860000	0.530000	0.000000	0.200000	1.000000	1.000000
seal	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
methylviewer	0.860000	0.140000	0.000000	0.200000	1.000000	1.000000
wavepropagator	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
diprodb	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
variobox	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
superlooper	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
tcdb	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
dial	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
subjunc	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
becon	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
tableparser	0.800000	0.120000	0.000000	0.000000	1.000000	1.000000
fusionhunter	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
opera-lg	0.860000	0.060000	0.000000	0.000000	1.000000	1.000000
imiss	0.940000	0.200000	0.000000	0.000000	1.000000	1.000000
t-coffee_api_ebi	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
imsdb	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
codon_usage_database	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
nanomark	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
fastml	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
martini	1.000000	0.750000	0.300000	0.200000	3.000000	2.000000
tmbstan	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
splitsource	0.920000	0.530000	0.000000	0.500000	1.000000	1.000000
geneious	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
mapquant	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
mosaic_vaccine_designer	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
david_bioinformatics_resources	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
topaln	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
trust	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
pipmaker	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
globplot_ws_jabaws	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
bacarena	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
grok	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
fdrame	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
mochiview	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
hawkeye	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
mirtarbase	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
miriam_ws	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
octanol	0.920000	0.530000	0.550000	0.500000	3.000000	1.000000
blast_ebi	0.860000	0.120000	0.000000	0.500000	1.000000	2.000000
caw	0.860000	0.410000	0.420000	0.700000	1.000000	2.000000
aresite	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
cabernet	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
ensembl_variant_effect_predictor	0.880000	0.490000	0.200000	0.200000	2.000000	2.000000
cake	0.860000	0.260000	0.000000	0.000000	1.000000	1.000000
soda	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
misfinder	0.860000	0.060000	0.000000	0.000000	1.000000	1.000000
qgene	0.940000	0.260000	0.000000	0.000000	1.000000	1.000000
goenrichment	0.940000	0.210000	0.970000	0.500000	3.000000	1.000000
microanalyzer	0.860000	0.060000	0.000000	0.000000	1.000000	1.000000
autoassemblyd	0.860000	0.260000	0.000000	0.000000	1.000000	1.000000
bison	0.860000	0.470000	0.000000	0.200000	1.000000	1.000000
fqtrim	0.940000	0.490000	0.200000	0.200000	2.000000	1.000000
iqseq	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
rsem	0.940000	0.490000	0.200000	0.200000	2.000000	1.000000
mitofy	0.860000	0.120000	0.000000	0.000000	1.000000	2.000000
constax	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
setter	0.940000	0.060000	0.420000	0.500000	1.000000	1.000000
affypipe	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
iview	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
sevenc	1.000000	0.750000	0.300000	0.200000	2.000000	1.000000
geneplast	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
guild	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
piana	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
biolad-db	0.860000	0.000000	0.000000	0.000000	1.000000	1.000000
webfr3d	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
typeinfo	1.000000	0.610000	0.300000	0.200000	2.000000	2.000000
pycheminf	0.860000	0.000000	0.000000	0.200000	1.000000	1.000000
assist_v1-_active_site_similarity_search_tool	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
petalnet	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
toolbox-romano-et-al	0.860000	0.350000	0.120000	0.200000	1.000000	2.000000
individualizedpath	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
enologos	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
gpu3snp	0.880000	0.060000	0.000000	0.000000	1.000000	1.000000
notseq	0.920000	0.530000	0.970000	0.500000	3.000000	1.000000
the_chr_7_annot_proj	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
isolde	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
irefindex	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
omickriging	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
gwasdb	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
membplugin	0.860000	0.120000	0.000000	0.200000	1.000000	2.000000
remodiscovery	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
retentionprediction	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
sam-t08	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
rnaseqr	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
isoformswitchanalyzer	0.940000	0.490000	0.200000	0.200000	2.000000	2.000000
diamond	0.940000	0.700000	0.970000	0.300000	4.000000	1.000000
red-ml	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
brisskit	0.920000	0.120000	0.000000	0.700000	1.000000	5.000000
allen_brain_atlas	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
omero	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
promzea	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
lailaps	0.860000	0.120000	0.120000	0.500000	1.000000	1.000000
printsextract	0.920000	0.530000	0.000000	0.500000	1.000000	1.000000
ccpdb	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
glycoep	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
dotter	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
acde	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
lxtoo	0.860000	0.060000	0.000000	0.000000	1.000000	1.000000
pear	0.940000	0.700000	0.970000	0.300000	4.000000	1.000000
protegen	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
adherer	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
dima_domain_interaction_map	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
cbarbel	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
dssr	0.940000	0.260000	0.000000	0.200000	1.000000	2.000000
omokage_search	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
matcher_ws_husar	0.860000	0.000000	0.000000	0.200000	1.000000	1.000000
cnvrd2	1.000000	0.610000	0.420000	0.500000	2.000000	2.000000
phyml-ip	0.940000	0.260000	0.120000	0.200000	1.000000	1.000000
grridge	1.000000	0.750000	0.300000	0.200000	2.000000	1.000000
gdtools_validate-ip	0.940000	0.120000	0.120000	0.200000	1.000000	1.000000
edamname	0.920000	0.530000	0.000000	0.500000	1.000000	1.000000
targetprofiler	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
gsa-snp	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
lutefiskxp	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
disgenet	0.920000	0.530000	0.120000	0.500000	1.000000	1.000000
metadyn_view	1.000000	0.470000	0.120000	0.500000	1.000000	1.000000
etblast	0.860000	0.000000	0.000000	0.000000	1.000000	1.000000
optimizer	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
teqc	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
iti	0.940000	0.120000	0.000000	0.000000	1.000000	1.000000
uniqueprot	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
sidirect	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
stereogene	0.940000	0.490000	0.200000	0.200000	2.000000	1.000000
qridge	0.800000	0.120000	0.000000	0.200000	1.000000	1.000000
quark	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
timat2	0.800000	0.260000	0.000000	0.200000	1.000000	1.000000
vardom	0.940000	0.060000	0.420000	0.500000	1.000000	1.000000
pgp	0.920000	0.530000	0.000000	0.500000	1.000000	1.000000
locas	0.860000	0.200000	0.000000	0.200000	1.000000	1.000000
biojava	0.860000	0.000000	0.000000	0.200000	1.000000	1.000000
iuta	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
pulse	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
protael	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
table	0.880000	0.000000	0.000000	0.000000	1.000000	1.000000
maker	0.880000	0.700000	0.970000	0.300000	4.000000	1.000000
bionsi	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
hasappy	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
descseq	0.920000	0.530000	0.850000	0.500000	3.000000	1.000000
centrifuge	0.940000	0.490000	0.200000	0.200000	2.000000	1.000000
eprimer32	0.920000	0.530000	0.000000	0.500000	1.000000	1.000000
metap	0.860000	0.120000	0.000000	0.200000	1.000000	2.000000
pia	1.000000	0.470000	0.420000	0.700000	1.000000	4.000000
skinsensdb	0.860000	0.000000	0.000000	0.200000	1.000000	1.000000
gofuncr	1.000000	0.750000	0.300000	0.200000	3.000000	2.000000
salmobase	0.860000	0.120000	0.120000	0.200000	1.000000	1.000000
karma	0.860000	0.060000	0.000000	0.000000	1.000000	1.000000
tfcheckpoint	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
phi-base	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
mvp	0.880000	0.490000	0.200000	0.000000	2.000000	2.000000
galactosemia_proteins_database	0.860000	0.000000	0.000000	0.200000	1.000000	1.000000
protein_contacts_atlas	0.860000	0.120000	0.120000	0.000000	1.000000	1.000000
2bwt-builder-ip	0.940000	0.120000	0.420000	0.500000	1.000000	1.000000
e-rnai	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
sgrp_blast_server	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
bgt	0.860000	0.490000	0.200000	0.200000	2.000000	1.000000
xmmol	0.860000	0.060000	0.000000	0.000000	1.000000	1.000000
blast2go	0.880000	0.210000	0.970000	0.300000	3.000000	2.000000
phenotypesimulator	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
fqduplicate-ip	0.940000	0.000000	0.420000	0.500000	1.000000	1.000000
tpp	0.880000	0.260000	0.000000	0.200000	1.000000	1.000000
mcpep	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
biojs-io-matrix	0.940000	0.120000	0.000000	0.200000	1.000000	1.000000
convert-matrix	0.920000	0.530000	0.120000	0.200000	1.000000	3.000000
iso2l	0.800000	0.000000	0.420000	0.300000	1.000000	1.000000
compseq	0.920000	0.530000	0.970000	0.500000	3.000000	1.000000
megx.net	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
snptree	0.940000	0.120000	0.420000	0.500000	1.000000	1.000000
ramona	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
homolens	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
bamsignals	1.000000	0.610000	0.420000	0.500000	3.000000	2.000000
firth_tools	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
nospace	0.920000	0.530000	0.000000	0.500000	1.000000	1.000000
vica	0.940000	0.260000	0.000000	0.200000	1.000000	1.000000
mhcflurry	0.940000	0.200000	0.000000	0.200000	1.000000	1.000000
egl_genetics_emvclass	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
cnvcaller	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
njplot	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
itol	0.940000	0.260000	0.420000	0.500000	1.000000	1.000000
cddb	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
promex	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
biojs-vis-gprofiler	0.940000	0.120000	0.000000	0.200000	1.000000	1.000000
bumhmm	1.000000	0.810000	0.300000	0.200000	2.000000	1.000000
prex	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
efetch_taxon	0.800000	0.120000	0.000000	0.200000	1.000000	1.000000
acdpretty	0.920000	0.530000	0.000000	0.500000	1.000000	1.000000
masive	0.860000	0.060000	0.000000	0.000000	1.000000	1.000000
ppixpress	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
inga	0.940000	0.120000	0.000000	0.200000	1.000000	2.000000
hamap	0.860000	0.120000	0.120000	0.200000	1.000000	1.000000
malaria_data_blast_search	0.860000	0.120000	0.420000	0.800000	1.000000	1.000000
rdp	0.880000	0.490000	0.200000	0.200000	2.000000	2.000000
freak	0.920000	0.530000	0.550000	0.500000	3.000000	1.000000
desingle	1.000000	0.750000	0.300000	0.200000	2.000000	1.000000
pints	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
sbmleditor	0.940000	0.120000	0.000000	0.000000	1.000000	1.000000
memsat-svm	0.940000	0.060000	0.000000	0.000000	1.000000	1.000000
icm_web	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
betaturns	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
ppb	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
ensembldb3	0.800000	0.120000	0.000000	0.200000	1.000000	1.000000
tssar	0.880000	0.490000	0.200000	0.200000	2.000000	3.000000
aroma.affymetrix	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
grnsight	1.000000	0.470000	0.000000	0.400000	1.000000	1.000000
genscalpel	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
pronoi	0.860000	0.000000	0.000000	0.000000	1.000000	1.000000
simreg	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
alta-cyclic	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
guide	0.940000	0.000000	0.000000	0.000000	1.000000	1.000000
crosslinkwgcna	0.860000	0.000000	0.000000	0.000000	1.000000	1.000000
embedsom	0.940000	0.470000	0.000000	0.400000	1.000000	1.000000
cudasw	0.940000	0.060000	0.000000	0.000000	1.000000	1.000000
rosettaantibody	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
netcomm	0.860000	0.260000	0.000000	0.000000	1.000000	1.000000
cuda-sim	0.940000	0.120000	0.000000	0.000000	1.000000	1.000000
ewce	0.940000	0.490000	0.000000	0.200000	1.000000	2.000000
bpla_kernel	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
aibench	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
ocsestdb	0.860000	0.610000	0.000000	0.000000	1.000000	1.000000
ratt	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
gaga	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
helixpso	0.800000	0.060000	0.000000	0.000000	1.000000	1.000000
naps	0.860000	0.000000	0.000000	0.000000	1.000000	1.000000
diffustats	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
mutpred	0.940000	0.120000	0.000000	0.000000	1.000000	1.000000
compareprospector	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
gmm	0.800000	0.120000	0.000000	0.200000	1.000000	1.000000
ms2preproc	0.860000	0.060000	0.000000	0.000000	1.000000	1.000000
qdb	0.940000	0.120000	0.120000	0.200000	1.000000	1.000000
gvista	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
reveal	0.880000	0.490000	0.200000	0.000000	2.000000	2.000000
traser	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
netcglyc	0.940000	0.120000	0.420000	0.500000	1.000000	2.000000
orfer	0.940000	0.260000	0.000000	0.000000	1.000000	1.000000
restfulse	1.000000	0.750000	0.300000	0.200000	2.000000	1.000000
nomenclature_ws	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
magic_tool	0.880000	0.260000	0.000000	0.000000	1.000000	1.000000
heidi	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
rankpep	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
cutadapt	0.940000	0.490000	0.970000	0.300000	4.000000	1.000000
m-iolite	0.940000	0.410000	0.000000	0.200000	1.000000	4.000000
clipper	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
upic	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
kissde	1.000000	0.750000	0.300000	0.200000	2.000000	1.000000
ismara	0.860000	0.120000	0.420000	0.500000	1.000000	1.000000
refseqget	0.920000	0.530000	0.120000	0.500000	1.000000	1.000000
mzjava	0.860000	0.260000	0.420000	0.500000	1.000000	1.000000
rolexa	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
tmprime	0.860000	0.000000	0.000000	0.000000	1.000000	1.000000
match	0.860000	0.140000	0.670000	0.300000	3.000000	2.000000
emage	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
keeseek	0.940000	0.060000	0.000000	0.200000	1.000000	1.000000
ppipre	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
glycoviewer	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
promoterwise	0.860000	0.120000	0.000000	0.500000	1.000000	1.000000
motiflab	1.000000	0.530000	0.000000	0.200000	1.000000	3.000000
metexplore	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
conquass	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
m2lite	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
lodgwas	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
quaternaryprod	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
ucsc_celgenbrwsrgw	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
palcheck	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
breakdancer	0.880000	0.490000	0.200000	0.200000	2.000000	1.000000
dbgap	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
sig2biopax	0.860000	0.120000	0.000000	0.000000	1.000000	2.000000
phlawd	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
the_ca2_genome_database	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
pr2align	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
gatk	0.940000	0.350000	0.670000	0.200000	4.000000	2.000000
prolocgui	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
pgm	0.940000	0.120000	0.000000	0.000000	1.000000	1.000000
brownian_motion_simulator	0.860000	0.000000	0.000000	0.000000	1.000000	1.000000
nrpspredictor28273	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
t-rmsd	0.860000	0.120000	0.000000	0.200000	1.000000	2.000000
mapview	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
vespa	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
dima_3.0	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
ace_insect	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
evoker	0.880000	0.120000	0.000000	0.000000	1.000000	1.000000
feattext	0.920000	0.530000	0.000000	0.500000	1.000000	1.000000
seed	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
protomap	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
minmotif_miner	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
gold	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
molloc	0.860000	0.000000	0.000000	0.000000	1.000000	1.000000
phd-snp	0.940000	0.120000	0.420000	0.500000	1.000000	1.000000
nearender	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
matrixdb	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
tmhcon	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
flowviz	1.000000	0.750000	0.320000	0.200000	3.000000	2.000000
doqtl	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
sppg	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
rapidnj	0.940000	0.490000	0.200000	0.200000	2.000000	1.000000
restrictsequencelist-ip	0.940000	0.120000	0.120000	0.200000	1.000000	1.000000
filter	0.880000	0.210000	0.970000	0.300000	3.000000	2.000000
segemehl	0.940000	0.700000	0.970000	0.300000	4.000000	1.000000
viramp	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
dclip	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
interactiverosetta	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
peptidelocator	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
ccdigest	0.800000	0.000000	0.420000	0.500000	1.000000	1.000000
bcbio-nextgen	0.940000	0.490000	0.200000	0.200000	2.000000	2.000000
miso	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
repeatanalyzer	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
allen_brain_atlas-api	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
tbi	0.860000	0.260000	0.000000	0.000000	1.000000	1.000000
debrowser	1.000000	0.610000	0.300000	0.200000	2.000000	2.000000
althapalignr	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
scpsrm	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
gydb	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
csdeconv	0.940000	0.120000	0.000000	0.000000	1.000000	1.000000
emdatabank.org	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
uniprotkb	0.920000	0.530000	0.000000	0.200000	1.000000	1.000000
mirnatap	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
reciprocal_smallest_distance_rsd	0.940000	0.470000	0.000000	0.200000	1.000000	1.000000
genomed3plot	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
i2i-siteengine	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
helixturnhelix	0.920000	0.530000	0.550000	0.500000	3.000000	1.000000
glycresoft	0.940000	0.120000	0.000000	0.200000	1.000000	2.000000
pasmet	0.860000	0.260000	0.000000	0.000000	1.000000	1.000000
gassst	0.940000	0.060000	0.420000	0.500000	1.000000	1.000000
ggost	0.860000	0.470000	0.120000	0.200000	1.000000	2.000000
blat	0.860000	0.490000	0.970000	0.300000	4.000000	2.000000
peas	0.860000	0.000000	0.000000	0.200000	1.000000	1.000000
iprstats	0.880000	0.120000	0.000000	0.000000	1.000000	1.000000
chebi_ws	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
mmseqs	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
qualtofastq-ip	0.940000	0.120000	0.120000	0.200000	1.000000	1.000000
biocparallel	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
cosnet	1.000000	0.610000	0.200000	0.200000	3.000000	2.000000
nmrbox	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
lever	0.860000	0.000000	0.000000	0.200000	1.000000	1.000000
genenetworkbuilder	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
1000genomes_assembly_converter	0.800000	0.120000	0.420000	0.800000	1.000000	1.000000
smallanimalmrghifu	0.860000	0.000000	0.000000	0.200000	1.000000	2.000000
logol	0.940000	0.820000	0.970000	0.500000	4.000000	2.000000
vishic	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
palikiss	0.860000	0.060000	0.000000	0.000000	1.000000	1.000000
amber	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
tcgautils	1.000000	0.750000	0.300000	0.200000	2.000000	1.000000
kobamin	0.860000	0.000000	0.000000	0.000000	1.000000	1.000000
mirtarvis	0.860000	0.260000	0.000000	0.000000	1.000000	1.000000
conodictor	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
compss	0.940000	0.750000	0.000000	0.200000	1.000000	1.000000
simap_ws	0.860000	0.000000	0.000000	0.200000	1.000000	1.000000
mascotdatfile	0.940000	0.120000	0.000000	0.200000	1.000000	1.000000
pgd	0.860000	0.000000	0.000000	0.000000	1.000000	1.000000
mowserv	0.920000	0.470000	0.000000	0.200000	1.000000	1.000000
vcflib	1.000000	0.350000	0.200000	0.200000	2.000000	2.000000
bamseek	0.800000	0.120000	0.000000	0.200000	1.000000	1.000000
ensembl_mouse_genome_browser	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
darn	0.880000	0.200000	0.000000	0.000000	1.000000	1.000000
variant_ranker	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
gadem	0.880000	0.490000	0.200000	0.200000	2.000000	1.000000
oligoclasses	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
hlareporter	0.940000	0.120000	0.000000	0.000000	1.000000	1.000000
bankit	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
websat	0.860000	0.120000	0.000000	0.000000	1.000000	1.000000
snpack	0.940000	0.120000	0.000000	0.200000	1.000000	1.000000
gdsctools	0.880000	0.490000	0.200000	0.200000	2.000000	1.000000
grape	0.860000	0.000000	0.000000	0.000000	1.000000	1.000000
mrsfast	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
medeller	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
compute_pi_mw	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
superimpose	0.860000	0.000000	0.000000	0.000000	1.000000	1.000000
cqn	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
v-pipe	0.920000	0.610000	0.000000	0.400000	1.000000	2.000000
cnanova	0.880000	0.120000	0.000000	0.000000	1.000000	1.000000
syzygy	0.860000	0.060000	0.000000	0.200000	1.000000	1.000000
temp	0.860000	0.060000	0.000000	0.000000	1.000000	1.000000
prokware	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
rtreemix	1.000000	0.610000	0.300000	0.200000	3.000000	2.000000
ambit-smirks	0.860000	0.120000	0.000000	0.200000	1.000000	1.000000
flowai	1.000000	0.750000	0.970000	0.300000	5.000000	2.000000
omicabel	0.860000	0.470000	0.000000	0.000000	1.000000	1.000000
alter	0.860000	0.260000	0.000000	0.200000	1.000000	1.000000
europe_pmc_plus_manuscript_submission_system	0.800000	0.120000	0.120000	0.500000	1.000000	1.000000
s4vectors	1.000000	0.750000	0.300000	0.200000	3.000000	2.000000
